created_at	full_text	screen_name	edited_text
Tue May 07 13:45:17 +0000 2019	Te montan la casa de tus sueños en programas de entre 22 y 90 minutos. Una temática a las que nos han enganchado los gemelos Scott https://t.co/OMAdoeTlIX	el_pais	montan casa sueños programas 22 90 minutos temática enganchado gemelos Scott
Tue May 07 13:32:00 +0000 2019	Los dos centenares de migrantes viajaban en cuatro pateras de madera. Entre ellos iban 35 menores https://t.co/JJiKdyYJFD	el_pais	dos centenares migrantes viajaban cuatro pateras madera iban 35 menores
Tue May 07 13:22:01 +0000 2019	Meghan Markle fue llevada a un hospital la noche antes de dar a luz y devuelta a su casa con el bebé en medio de un gran secretismo. Así fue el plan secreto de Scotland Yard para el parto de la duquesa de Sussex https://t.co/GRUgpId91M	el_pais	Meghan Markle llevada hospital noche dar luz devuelta casa bebé medio gran secretismo plan secreto Scotland Yard parto duquesa Sussex
Tue May 07 13:12:00 +0000 2019	“El mensaje de 'Piratas del Caribe' es que robar, torturar y matar españoles, vender, comprar y abusar de mujeres hispanas y saquear no solo está justificado, sino que es un acontecimiento alegre, una auténtica diversión” https://t.co/8sIUQALvGo	el_pais	“ mensaje 'Piratas Caribe robar torturar matar españoles vender comprar abusar mujeres hispanas saquear solo justificado sino acontecimiento alegre auténtica diversión ”
Tue May 07 13:02:00 +0000 2019	El revuelo formado por el vaso de café ha sido tal que hasta la propia HBO ha respondido. En @verne https://t.co/SQKvrff71n	el_pais	revuelo formado vaso café sido tal propia HBO respondido verne
Tue May 07 12:57:00 +0000 2019	"“Me cogieron por los testículos, me levantaron para arriba y me dejaron caer al suelo. Al señor que tenía al lado le levantaron por las orejas"". Los testigos llamados por la defensa del juicio del 'procés' narran agresiones de la policía el 1-O https://t.co/4ZkT6BGMvr"	el_pais	“ cogieron testículos levantaron arriba dejaron caer suelo señor lado levantaron orejas '' testigos llamados defensa juicio 'procés narran agresiones policía 1-O
Tue May 07 12:52:00 +0000 2019	“Alexa, ¿alguien más nos está escuchando?”. Esta es una de las preguntas más repetidas al altavoz inteligente de Amazon por sus usuarios, tal y como cuentan varios empleados de la empresa a Bloomberg. La respuesta es sí https://t.co/Mv4mQzrCEL	el_pais	“ Alexa ¿alguien escuchando ” preguntas repetidas altavoz inteligente Amazon usuarios tal cuentan varios empleados empresa Bloomberg respuesta
Tue May 07 12:47:00 +0000 2019	La economía española mantendrá el tipo y seguirá creciendo por encima del conjunto de la zona euro, pero continuará lejos de la estabilidad presupuestaria. Así ve Bruselas los planes de estabilidad del Gobierno de Sánchez https://t.co/Yj46vFwDL9	el_pais	economía española mantendrá tipo seguirá creciendo encima conjunto zona euro continuará lejos estabilidad presupuestaria Bruselas planes estabilidad Gobierno Sánchez
Tue May 07 12:46:43 +0000 2019	RT @elpaisinenglish: “You have to be pretty ignorant to think that using the character Aragorn from Lord of the Rings to promote a xenophob…	el_pais	elpaisinenglish “ pretty ignorant think using character Aragorn Lord Rings promote xenophob…
Tue May 07 12:42:00 +0000 2019	Los pepos son perros de protección que han sido entrenados para acompañar en todo momento a mujeres víctimas de violencia de género, pero no siempre son bienvenidos https://t.co/ssOfnnCV5O https://t.co/WTvodpOXKO	el_pais	pepos perros protección sido entrenados acompañar momento mujeres víctimas violencia género siempre bienvenidos
Tue May 07 12:39:24 +0000 2019	El tribunal sueco considera probado que el médico español violó a cuatro menores y abusó de otros 46. Los niños tenían entre 2 y 12 años https://t.co/GXoho8v2v3	el_pais	tribunal sueco considera probado médico español violó cuatro menores abusó 46 niños 2 12 años
Tue May 07 12:32:00 +0000 2019	Ciudades amuralladas en España hay muchas. Y algunas muy famosas. Pero existen otras muchas igual o más de sugerentes que esas y no tan conocidas https://t.co/NSqGH4hQIJ	el_pais	Ciudades amuralladas España muchas famosas existen muchas igual sugerentes conocidas
Tue May 07 12:27:15 +0000 2019	RT @el_pais_madrid: Madrid Central reduce en abril la contaminación en el centro sin ‘efecto frontera’.  Ecologistas en Acción constata con…	el_pais	el_pais_madrid Madrid Central reduce abril contaminación centro ‘ efecto frontera ’ Ecologistas Acción constata con…
Tue May 07 12:22:00 +0000 2019	El Gobierno confía en tener listo antes de que acabe esta legislatura, en junio de 2020, el nuevo modelo de pago por uso de determinadas autovías que hoy son gratuitas, con el fin de asegurar el mantenimiento de estas infraestructuras https://t.co/UvKbDonYNY	el_pais	Gobierno confía tener listo acabe legislatura junio 2020 nuevo modelo pago uso determinadas autovías hoy gratuitas fin asegurar mantenimiento infraestructuras
Tue May 07 12:12:00 +0000 2019	Tras Casado y Rivera, esta tarde es el turno de Iglesias, quien planteará a Sánchez una negociación con el PSOE “sin líneas rojas ni arrogancia” https://t.co/6aF8FzolF7	el_pais	Casado Rivera tarde turno Iglesias planteará Sánchez negociación PSOE “ líneas rojas arrogancia ”
Tue May 07 12:07:00 +0000 2019	Felipe VI y don Juan Carlos, recibidos en Nápoles con el himno español con la letra de Pemán https://t.co/oz41efvToB	el_pais	Felipe VI Juan Carlos recibidos Nápoles himno español letra Pemán
Tue May 07 12:02:03 +0000 2019	RT @FotografiaPais: #Hoy Pedro Sánchez recibe en La Moncloa al líder de Ciudadanos, Albert Rivera https://t.co/uEP16tJeT7 @CiudadanosCs @Al…	el_pais	FotografiaPais Hoy Pedro Sánchez recibe Moncloa líder Ciudadanos Albert Rivera CiudadanosCs Al…
Tue May 07 12:02:00 +0000 2019	Comes sano, pero la báscula parece no darse por enterada. ¿Cómo es posible engordar si cuidas tu alimentación? Quizás estés cometiendo alguno de estos fallos. En @BuenaVidaEP https://t.co/ry0DoEiEME	el_pais	Comes sano báscula parece darse enterada ¿Cómo posible engordar cuidas alimentación Quizás cometiendo alguno fallos BuenaVidaEP
Tue May 07 11:59:00 +0000 2019	"RT @elpais_cultura: ÚLTIMA HORA | El poeta Joan Margarit gana el Premio Reina Sofía de Poesía Iberoamericana
https://t.co/zkkv8nMfat"	el_pais	elpais_cultura ÚLTIMA HORA poeta Joan Margarit gana Premio Reina Sofía Poesía Iberoamericana
Tue May 07 11:58:30 +0000 2019	RT @verne: Una semana más, te contamos lo que se cocía en el grupo de WhatsApp de los protas de Juego de Tronos en el capítulo de esta sema…	el_pais	verne semana contamos cocía grupo WhatsApp protas Juego Tronos capítulo sema…
Tue May 07 11:58:00 +0000 2019	La comunidad andaluza es la que más banderas azules ha perdido, con 18 menos en arenales, sobre todo en las provincias de Huelva y Málaga, seguida de Canarias https://t.co/ajNT4v3G9a	el_pais	comunidad andaluza banderas azules perdido 18 menos arenales provincias Huelva Málaga seguida Canarias
Tue May 07 11:52:52 +0000 2019	RT @jjimenezgalvez: ÚLTIMA HORA | Sami Naïr se cae de la lista del PSOE para las europeas. El juzgado de Madrid rechaza su recurso y desist…	el_pais	jjimenezgalvez ÚLTIMA HORA Sami Naïr cae lista PSOE europeas juzgado Madrid rechaza recurso desist…
Tue May 07 11:52:00 +0000 2019	Periodistas, abogados, actores y la batuta de este veterano de la radio. Así es la otra Champions de Carles Francino #Conectandoconlagrada. Patrocinado por @MastercardES https://t.co/43xKgUow6u	el_pais	Periodistas abogados actores batuta veterano radio Champions Carles Francino Conectandoconlagrada Patrocinado MastercardES
Tue May 07 11:42:00 +0000 2019	Ante un diagnóstico de cáncer, la alimentación no es, ni de lejos, lo más urgente. Lo prioritario, lo inaplazable, es seguir las instrucciones del oncólogo. Extracto del libro 'Dieta y cáncer', de Julio Basulto y Juanjo Cáceres https://t.co/pbxIl8UPco	el_pais	diagnóstico cáncer alimentación lejos urgente prioritario inaplazable seguir instrucciones oncólogo Extracto libro 'Dieta cáncer Julio Basulto Juanjo Cáceres
Tue May 07 11:37:41 +0000 2019	"""Soy un hincha más. Más que un club, esta ha sido mi familia y mi casa"". Godin se emociona en su despedida del Atlético de Madrid https://t.co/vp4MIqsUGh"	el_pais	hincha club sido familia casa '' Godin emociona despedida Atlético Madrid
Tue May 07 11:32:06 +0000 2019	RT @elpais_retina: Parece broma, pero no. La nueva maniobra de venta del titán del comercio online es cambiar los algoritmos por astros htt…	el_pais	elpais_retina Parece broma nueva maniobra venta titán comercio online cambiar algoritmos astros htt…
Tue May 07 11:32:00 +0000 2019	Tras los cambios de 2018, la ITV será aún más estricta a partir del próximo mes de mayo https://t.co/gcVy6Cgwtw	el_pais	cambios 2018 ITV aún estricta partir próximo mes mayo
Tue May 07 11:31:49 +0000 2019	RT @FotografiaPais: Fotos: Consejos de un profesional para mejorar tus fotos viajeras https://t.co/GcsejCNy37 El fotoperiodista Tino Sorian…	el_pais	FotografiaPais Fotos Consejos profesional mejorar fotos viajeras fotoperiodista Tino Sorian…
Tue May 07 11:22:00 +0000 2019	Los cinco mejores looks de la Gala Met y los que han patinado, en el #podcast de @smoda https://t.co/ETMmDB7IWQ	el_pais	cinco mejores looks Gala Met patinado podcast smoda
Tue May 07 11:18:50 +0000 2019	"RT @elpais_cultura: ¿Quién formaría el Gobierno perfecto? Permitánse fantasear con un Cervantes investido Presidente, con Machado de ""vice""…"	el_pais	elpais_cultura ¿Quién formaría Gobierno perfecto Permitánse fantasear Cervantes investido Presidente Machado vice '' …
Tue May 07 11:17:00 +0000 2019	Hay un universo de aromas y sabores que nos estamos perdiendo por no estar familiarizados con palabras como 'freekeh' o 'maglubé'. Bienvenidos al maravilloso mundo de la comida árabe, por @ElComidista https://t.co/RDipeKYqvV	el_pais	universo aromas sabores perdiendo familiarizados palabras 'freekeh 'maglubé Bienvenidos maravilloso mundo comida árabe ElComidista
Tue May 07 11:11:57 +0000 2019	ÚLTIMA HORA | Las playas españolas pierden 24 banderas azules. El motivo, la creciente exigencia en el cumplimiento de la Ley de Costas; la excelencia de las aguas de baño y la depuración de las residuales https://t.co/ajNT4v3G9a	el_pais	ÚLTIMA HORA playas españolas pierden 24 banderas azules motivo creciente exigencia cumplimiento Ley Costas excelencia aguas baño depuración residuales
Tue May 07 11:10:57 +0000 2019	RT @elpais_deportes: #UCL | Origi, Wijnaldum y Shaqiri. Así son los tres nombres que baraja Klopp para suplir las bajas de Firmino y Salah…	el_pais	elpais_deportes UCL Origi Wijnaldum Shaqiri tres nombres baraja Klopp suplir bajas Firmino Salah…
Tue May 07 11:05:24 +0000 2019	RT @smoda: ¿Acaso no es camp mi sencillo minivestido? O por qué cada año las supermodelos se saltan, a su particular manera, la temática de…	el_pais	smoda ¿Acaso camp sencillo minivestido cada año supermodelos saltan particular manera temática de…
Tue May 07 11:02:00 +0000 2019	"""A los inquilinos les molesta que los pitos canten a 'horas intempestivas'. Para mí, horas intempestivas son las tres de la madrugada, cuando ellos están con el 'chunda-chunda' en el jardín"". La respuesta de un ganadero al juez que ha cerrado su gallinero https://t.co/8zJqEjYmi2"	el_pais	inquilinos molesta pitos canten 'horas intempestivas horas intempestivas tres madrugada 'chunda-chunda jardín '' respuesta ganadero juez cerrado gallinero
Tue May 07 10:56:11 +0000 2019	RT @elpais_cultura: La huella de Federico García Lorca en Granada es múltiple y permanente. La página web 'Universo Lorca' permite pasear p…	el_pais	elpais_cultura huella Federico García Lorca Granada múltiple permanente página web 'Universo Lorca permite pasear p…
Tue May 07 10:55:42 +0000 2019	Rivera ofrece a Sánchez abrir un canal de diálogo sobre Cataluña, aunque solo para aplicar el artículo 155. Resumen de la reunión entre el líder de Ciudadanos y el presidente en funciones https://t.co/GfBQk0W9uO	el_pais	Rivera ofrece Sánchez abrir canal diálogo Cataluña aunque solo aplicar artículo 155 Resumen reunión líder Ciudadanos presidente funciones
Wed May 08 16:30:00 +0000 2019	Inés Arrimadas se despide del Parlament advirtiendo a Torra: «Se empieza desobedeciendo y se acaba fugado» https://t.co/kpyXW6qA9U	abc_es	Inés Arrimadas despide Parlament advirtiendo Torra « empieza desobedeciendo acaba fugado »
Wed May 08 16:28:57 +0000 2019	España estrenará la película maldita de Woody Allen https://t.co/jPVg64G0tE	abc_es	España estrenará película maldita Woody Allen
Wed May 08 16:20:00 +0000 2019	El número de espectadores de cine en España cae casi un diez por ciento en una década https://t.co/j5TstMIxuK	abc_es	número espectadores cine España cae casi diez ciento década
Wed May 08 16:17:42 +0000 2019	🔴#ÚLTIMAHORA La Policía francesa había localizado a Natalia Sánchez Uribe en la calle hace varios días, pero al no llevar documentación no había podido identificarla https://t.co/SR8U9QcWFL	abc_es	🔴 ÚLTIMAHORA Policía francesa localizado Natalia Sánchez Uribe calle hace varios días llevar documentación podido identificarla
Wed May 08 16:10:00 +0000 2019	Un elefante mata a un soldado durante una operación contra la caza furtiva https://t.co/Yr6B6yP9Z0	abc_es	elefante mata soldado operación caza furtiva
Wed May 08 16:01:32 +0000 2019	🔴 #ÚLTIMAHORA Desvelado el nombre del hijo de Meghan y el Príncipe Harry: Archie Harrison https://t.co/OniCBxPaOj	abc_es	🔴 ÚLTIMAHORA Desvelado nombre hijo Meghan Príncipe Harry Archie Harrison
Wed May 08 16:00:01 +0000 2019	«La Anunciación» de Fra Angelico, como nunca la habías visto antes https://t.co/65EI5xJQSI #Interactivo	abc_es	« Anunciación » Fra Angelico nunca visto Interactivo
Wed May 08 15:55:26 +0000 2019	🔴 #AMPLIACIÓN Nadal, de paseo en su debut https://t.co/USOYhlW51m	abc_es	🔴 AMPLIACIÓN Nadal paseo debut
Wed May 08 15:55:01 +0000 2019	Ciudadanos recurre ante el TC la candidatura de Puigdemont a las elecciones europeas https://t.co/JD3Z6jtUdB	abc_es	Ciudadanos recurre TC candidatura Puigdemont elecciones europeas
Wed May 08 15:51:55 +0000 2019	🔴 #ÚLTIMAHORA ¡Victoria de Rafa Nadal! Con más trabajo de lo esperado al final, pero el jugador español debuta con victoria en el Masters 1000 de Madrid y sella su pase hasta los octavos de final del torneo 💪💪 https://t.co/zrc7hcP51C	abc_es	🔴 ÚLTIMAHORA ¡Victoria Rafa Nadal trabajo esperado final jugador español debuta victoria Masters 1000 Madrid sella pase octavos final torneo 💪💪
Wed May 08 15:50:01 +0000 2019	Muere un matrimonio de ancianos el mismo día en hospitales diferentes https://t.co/DExPlBcH4f	abc_es	Muere matrimonio ancianos mismo día hospitales diferentes
Wed May 08 15:45:00 +0000 2019	Theresa May espera remontar como el Liverpool en su batalla por el Brexit en Europa https://t.co/YLhJ3oCvLd	abc_es	Theresa May espera remontar Liverpool batalla Brexit Europa
Wed May 08 15:40:00 +0000 2019	Pedro Almodóvar, sobre su colegio: «Recuerdo al menos 20 niños que fueron acosados. También lo intentaron conmigo» https://t.co/HhvphLbt9i	abc_es	Pedro Almodóvar colegio « Recuerdo menos 20 niños acosados intentaron conmigo »
Wed May 08 15:35:00 +0000 2019	El juez ratifica que no se paralizarán las obras del Edificio España, como pedía Baraka https://t.co/JafsV6Txqp	abc_es	juez ratifica paralizarán obras Edificio España pedía Baraka
Wed May 08 15:30:01 +0000 2019	"Bankinter avisa de que subir los impuesto puede ser ""un desastre"" para las empresas https://t.co/bvspWmdrY1"	abc_es	Bankinter avisa subir impuesto puede ser desastre '' empresas
Wed May 08 15:25:00 +0000 2019	Una campaña de barrio hecha a medida de Kichi https://t.co/IurCdtI3t5	abc_es	campaña barrio hecha medida Kichi
Wed May 08 15:20:00 +0000 2019	Impacto económico de Madrid Central: el 54% de las empresas destruyen empleo https://t.co/VhdZWtkcGz	abc_es	Impacto económico Madrid Central 54 empresas destruyen empleo
Wed May 08 15:15:03 +0000 2019	Condenan a 70 años de prisión al «violador de Martorell» por reincidir durante un permiso carcelario https://t.co/TBp7Hq8sV5	abc_es	Condenan 70 años prisión « violador Martorell » reincidir permiso carcelario
Wed May 08 15:10:01 +0000 2019	Propaganda hasta en los parquímetros https://t.co/lbpHheqV36	abc_es	Propaganda parquímetros
Wed May 08 15:05:00 +0000 2019	Muere desangrado el DJ Adam Sky al intentar salvar a una amiga https://t.co/SJbjLjDydQ	abc_es	Muere desangrado DJ Adam Sky intentar salvar amiga
Wed May 08 15:00:00 +0000 2019	Carcedo no descarta prohibir fumar en los coches https://t.co/VItMMmnVWK	abc_es	Carcedo descarta prohibir fumar coches
Wed May 08 14:55:00 +0000 2019	📢 #MÁXIMADIFUSIÓN Buscan a un hombre de 48 años desparecido en la localidad valenciana de Rafelcofer https://t.co/bHnDcIxXLu	abc_es	📢 MÁXIMADIFUSIÓN Buscan hombre 48 años desparecido localidad valenciana Rafelcofer
Wed May 08 14:50:00 +0000 2019	Sanidad ordena la retirada de este antibiótico de uso común por un error en la dosis https://t.co/agvHOnXX1H	abc_es	Sanidad ordena retirada antibiótico uso común error dosis
Wed May 08 14:45:01 +0000 2019	El candidato socialdemócrata a las europeas propone adelantar la edad de voto a los 16 años https://t.co/zEoQER9Ys8	abc_es	candidato socialdemócrata europeas propone adelantar edad voto 16 años
Wed May 08 14:40:00 +0000 2019	Feringa, Nobel de Química: «En unos años los cristales se autolimpiarán solos» https://t.co/mGD62XgBRq	abc_es	Feringa Nobel Química « años cristales autolimpiarán solos »
Wed May 08 14:35:00 +0000 2019	Miki, antes de partir hacia Tel Aviv: «He soñado muchas veces con ‘12 points goes to Spain’» https://t.co/woBfLMG7XA Por @mnievesmn #HastaLuegoMiki	abc_es	Miki partir hacia Tel Aviv « soñado muchas veces ‘ 12 points goes Spain ’ » mnievesmn HastaLuegoMiki
Wed May 08 14:30:00 +0000 2019	Calendario de todas las películas de Disney hasta 2027 https://t.co/ql4lDyobm2	abc_es	Calendario todas películas Disney 2027
Wed May 08 14:25:58 +0000 2019	🔵 #DIRECTO Nadal-Auger-Aliassime en directo https://t.co/znelDBaayj	abc_es	🔵 DIRECTO Nadal-Auger-Aliassime directo
Wed May 08 14:25:00 +0000 2019	Irán planeaba «ataques inminentes» contra intereses de EE.UU. en Irak, según Pompeo https://t.co/dS9p8lKuU4	abc_es	Irán planeaba « ataques inminentes » intereses EE.UU Irak Pompeo
Wed May 08 14:20:00 +0000 2019	Los jóvenes británicos tienen poco sexo. Y los españoles, y los estadounidenses... https://t.co/hoTPIjLGEQ	abc_es	jóvenes británicos sexo españoles estadounidenses ...
Wed May 08 14:15:02 +0000 2019	La famosa beluga «espía» rescata el móvil de una joven y se lo lleva hasta la superficie https://t.co/Nxtkxwrru8	abc_es	famosa beluga « espía » rescata móvil joven lleva superficie
Wed May 08 14:10:00 +0000 2019	El Palacio de Liria permitirá visitas todos los días como «casa habitada» https://t.co/7TjpvqmfMe	abc_es	Palacio Liria permitirá visitas días « casa habitada »
Wed May 08 14:07:55 +0000 2019	"Jornada 41 del juicio del ""procés"" en el Tribunal Supremo https://t.co/r4WJjX9whm"	abc_es	Jornada 41 juicio procés '' Tribunal Supremo
Wed May 08 14:05:01 +0000 2019	Resuelven, 46 años después, el asesinato «sin testigos ni sospechosos» de la joven Pamela Milam https://t.co/OiGjljBWXm	abc_es	Resuelven 46 años después asesinato « testigos sospechosos » joven Pamela Milam
Wed May 08 14:00:00 +0000 2019	Las declaraciones de impuestos de Trump de 1985 a 1994 muestran 1.000 millones de dólares en pérdidas https://t.co/dfDkCG3q6F	abc_es	declaraciones impuestos Trump 1985 1994 muestran 1.000 millones dólares pérdidas
Wed May 08 13:55:00 +0000 2019	Crean un sensor capaz de «oler» si la leche se ha echado a perder https://t.co/SKTlHGjlTu	abc_es	Crean sensor capaz « oler » leche echado perder
Wed May 08 13:50:00 +0000 2019	Un candidato de Cs en León denuncia a un vecino que le amenazó con un revólver por colocar una pancarta https://t.co/CjRnKGBBVa	abc_es	candidato Cs León denuncia vecino amenazó revólver colocar pancarta
Wed May 08 13:45:33 +0000 2019	🔴 #AMPLIACIÓN El Instituto Armado ha explicado que Natalia Sánchez Uribe se encontraba «bien» aunque estaba «desorientada» y que ha sido ingresada en un hospital https://t.co/bMrLGlO3qb	abc_es	🔴 AMPLIACIÓN Instituto Armado explicado Natalia Sánchez Uribe encontraba « bien » aunque « desorientada » sido ingresada hospital
Wed May 08 13:45:01 +0000 2019	«Las escuelas en España deberían enseñar valores cívicos que unan a los ciudadanos, no separarlos» https://t.co/Qk90a3RGgJ Por @jgstegmann	abc_es	« escuelas España deberían enseñar valores cívicos unan ciudadanos separarlos » jgstegmann
Wed May 08 13:40:00 +0000 2019	Detenido tras montar un laboratorio ilegal de viagra en el que realizaba 5.000 pastillas cada hora https://t.co/b4Ks0odO9V	abc_es	Detenido montar laboratorio ilegal viagra realizaba 5.000 pastillas cada hora
Wed May 08 13:35:00 +0000 2019	Tirón de orejas del Banco de España a la banca a la que pide recortar dividendos y otras cuatro noticias https://t.co/5BWcKsI8OW	abc_es	Tirón orejas Banco España banca pide recortar dividendos cuatro noticias
Wed May 08 13:30:00 +0000 2019	El impresionante parecido de Begoña Villacís y Meghan Markle embarazadas https://t.co/kWjUdjtaDD	abc_es	impresionante parecido Begoña Villacís Meghan Markle embarazadas
Wed May 08 13:25:01 +0000 2019	🗳 Opina: ¿quién es realmente el líder de la oposición? https://t.co/iaHEvXQt1P	abc_es	🗳 Opina ¿quién realmente líder oposición
Wed May 08 13:20:00 +0000 2019	Isabel Pantoja y Colate: ¿amor y pasión en Cayos Cochinos? https://t.co/46dLya2H6c	abc_es	Isabel Pantoja Colate ¿amor pasión Cayos Cochinos
Wed May 08 13:10:00 +0000 2019	🧀 Un queso español: el más caro del mundo y de la historia https://t.co/06TliVs8dC	abc_es	🧀 queso español caro mundo historia
Wed May 08 13:09:33 +0000 2019	🔴 #ÚLTIMAHORA Encuentran viva a Natalia Sánchez Uribe, la Erasmus española desaparecida en París https://t.co/FteAB39Mp3	abc_es	🔴 ÚLTIMAHORA Encuentran viva Natalia Sánchez Uribe Erasmus española desaparecida París
Wed May 08 13:05:18 +0000 2019	RT @mnievesmn: La delegación española, encabezada por @mikiot2018 parte mañana hacia Tel Aviv y hoy se han despedido de la prensa en Madrid…	abc_es	mnievesmn delegación española encabezada mikiot2018 parte mañana hacia Tel Aviv hoy despedido prensa Madrid…
Wed May 08 13:05:02 +0000 2019	KKR ejecuta la opa sobre Telepizza y controlará hasta el 56,29% de la compañía española https://t.co/m5Yh6DQnJp	abc_es	KKR ejecuta opa Telepizza controlará 56,29 compañía española
Wed May 08 13:00:01 +0000 2019	Fainé asegura que el Banco de España le llamó para que invirtiera en Bankia https://t.co/JrreeeuiyG	abc_es	Fainé asegura Banco España llamó invirtiera Bankia
Wed May 08 12:55:00 +0000 2019	Así es la extrema derecha independentista que emerge en Cataluña https://t.co/1QEO9P9gfD	abc_es	extrema derecha independentista emerge Cataluña
Wed May 08 12:50:01 +0000 2019	¿Cómo sé si ese lunar feo es un melanoma? https://t.co/1aZOLDu5l6	abc_es	¿Cómo sé lunar feo melanoma
Wed May 08 12:45:00 +0000 2019	🗳 Opina ¿Se merece Messi el balón de oro? https://t.co/SRJsTGhIP6	abc_es	🗳 Opina ¿Se merece Messi balón oro
Wed May 08 12:40:00 +0000 2019	▶ Una cámara graba cómo una serpiente de metro y medio ataca a un hombre https://t.co/DwTMvP9hlz	abc_es	▶ cámara graba cómo serpiente metro medio ataca hombre
Wed May 08 12:35:08 +0000 2019	Un taxista de Vigo conduce a 125 km/h bajo los efectos del alcohol y las drogas https://t.co/TXaIB2xPLR	abc_es	taxista Vigo conduce 125 km/h bajo efectos alcohol drogas
Wed May 08 12:30:03 +0000 2019	El Banco de España insta a la banca a recortar el dividendo si lo necesitan https://t.co/lanlgg7uV3	abc_es	Banco España insta banca recortar dividendo necesitan
Wed May 08 12:25:00 +0000 2019	La millonada que pidió Isabel Pantoja por veinte minutos de entrevista https://t.co/Q3Lirzf6ly	abc_es	millonada pidió Isabel Pantoja veinte minutos entrevista
Wed May 08 12:20:00 +0000 2019	La niña hallada muerta en su cama en Lugo pudo ser ahogada con un objeto blando https://t.co/Y6uyliw1kj	abc_es	niña hallada muerta cama Lugo pudo ser ahogada objeto blando
Wed May 08 12:15:00 +0000 2019	Houellebecq, premio austríaco de Literatura Europea https://t.co/UFt1skDalW	abc_es	Houellebecq premio austríaco Literatura Europea
Wed May 08 12:10:00 +0000 2019	Amaia y su nuevo vídeo de «estética Rosalía», ¿guiño o copia? https://t.co/muG5UrJfsF	abc_es	Amaia nuevo vídeo « estética Rosalía » ¿guiño copia
Wed May 08 12:05:04 +0000 2019	Mueren seis turistas por un alud en las montañas siberianas de Altái https://t.co/WotsSXm9UG	abc_es	Mueren seis turistas alud montañas siberianas Altái
Wed May 08 12:00:44 +0000 2019	🔴 #ÚLTIMAHORA Sánchez elige a Miquel Iceta para presidir el Senado https://t.co/tXpHicNiE3	abc_es	🔴 ÚLTIMAHORA Sánchez elige Miquel Iceta presidir Senado
Wed May 08 12:00:06 +0000 2019	España recibe a 5,6 millones de turistas internacionales, un 4,7% más https://t.co/4eFiCYSqyi	abc_es	España recibe 5,6 millones turistas internacionales 4,7
Wed May 08 11:53:20 +0000 2019	La prensa argentina, muy crítica con el Barcelona y Messi https://t.co/BdwG65JncJ	abc_es	prensa argentina crítica Barcelona Messi
Wed May 08 11:50:36 +0000 2019	🔴 #ÚLTIMAHORA Primera foto del hijo de Meghan Markle y el Príncipe Harry https://t.co/sAMOWXSN86 https://t.co/4C10sfghnZ	abc_es	🔴 ÚLTIMAHORA Primera foto hijo Meghan Markle Príncipe Harry
Wed May 08 11:50:00 +0000 2019	La industria del videojuego en España sigue floreciendo: mueve el doble que el cine y la música https://t.co/OphV81P4H9	abc_es	industria videojuego España sigue floreciendo mueve doble cine música
Wed May 08 11:45:00 +0000 2019	Ayuso y Aguado prometen ampliar la misma línea de Metro https://t.co/LV8ztYyglP	abc_es	Ayuso Aguado prometen ampliar misma línea Metro
Wed May 08 11:40:01 +0000 2019	El superhéroe que rescató a Robert Downey Jr. https://t.co/0ZuQOQWgDq Por @lorenalofish	abc_es	superhéroe rescató Robert Downey Jr. lorenalofish
Wed May 08 11:35:24 +0000 2019	🔴 #ÚLTIMAHORA Los Mossos hallan indicios de que Janet Jumillas, la joven desaparecida de Viladecans, fue asesinada https://t.co/5VPDXEuGsw	abc_es	🔴 ÚLTIMAHORA Mossos hallan indicios Janet Jumillas joven desaparecida Viladecans asesinada
Wed May 08 11:35:00 +0000 2019	Feijóo equipara al BNG con Vox como «firmes aliados del PSOE» https://t.co/uablfRrKxk	abc_es	Feijóo equipara BNG Vox « firmes aliados PSOE »
Wed May 08 11:30:00 +0000 2019	El 47% de los trabajadores por cuenta propia afirma que la carga burocrática es el mayor problema al que se enfrenta https://t.co/ZB7ma8ZnGB #patrocinado https://t.co/hwc60nvuNR	abc_es	47 trabajadores cuenta propia afirma carga burocrática mayor problema enfrenta patrocinado
Wed May 08 11:25:03 +0000 2019	Marchena, a dos testigos de la defensa: «Todos estamos aquí por imperativo legal» https://t.co/LZ7wY6GGqI	abc_es	Marchena dos testigos defensa « aquí imperativo legal »
Wed May 08 11:20:01 +0000 2019	Peleas con palos, cadenas y latas en el Raval de Barcelona https://t.co/gGUmXnYBqD	abc_es	Peleas palos cadenas latas Raval Barcelona
Wed May 08 11:16:06 +0000 2019	"RT @abceconomia: #EncuentroFinanciero @abc_es @DeloitteStratAU Bankinter avisa de que subir los impuesto puede ser ""un desastre"" para las e…"	abc_es	abceconomia EncuentroFinanciero abc_es DeloitteStratAU Bankinter avisa subir impuesto puede ser desastre '' e…
Wed May 08 11:15:01 +0000 2019	Detenido en Salamanca por alegrarse en las redes sociales del crimen de Laura Luelmo https://t.co/DDtwHswqiy	abc_es	Detenido Salamanca alegrarse redes sociales crimen Laura Luelmo
Wed May 08 11:10:00 +0000 2019	Anuncian que levantarán la cuarentena puesta al crucero de la Cienciología por un caso de sarampión https://t.co/VtmpqhWwND	abc_es	Anuncian levantarán cuarentena puesta crucero Cienciología caso sarampión
